정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
TSB318000673,용두,35.477195,126.4675882,2025-10-31,3180673,35370,전라북도 고창군,TSBIS
TSB318000674,각동,35.482392,126.4772221,2025-10-31,3180674,35370,전라북도 고창군,TSBIS
TSB318000675,각동,35.4824937,126.4771358,2025-10-31,3180675,35370,전라북도 고창군,TSBIS
TSB318000676,장동,35.485746,126.4775011,2025-10-31,3180676,35370,전라북도 고창군,TSBIS
TSB318000677,장동,35.485736,126.477414,2025-10-31,3180677,35370,전라북도 고창군,TSBIS
TSB318000678,광승,35.491959,126.4832971,2025-10-31,3180678,35370,전라북도 고창군,TSBIS
TSB318000679,광승,35.492013,126.4832521,2025-10-31,3180679,35370,전라북도 고창군,TSBIS
TSB318000680,상부,35.496088,126.4873061,2025-10-31,3180680,35370,전라북도 고창군,TSBIS
TSB318000681,상부,35.496018,126.4873561,2025-10-31,3180681,35370,전라북도 고창군,TSBIS
TSB318000682,외경.내경,35.500203,126.4868842,2025-10-31,3180682,35370,전라북도 고창군,TSBIS
TSB318000683,가재지,35.50292,126.4957841,2025-10-31,3180683,35370,전라북도 고창군,TSBIS
TSB318000684,가재지,35.502973,126.495716,2025-10-31,3180684,35370,전라북도 고창군,TSBIS
TSB318000685,동호리,35.50878,126.497493,2025-10-31,3180685,35370,전라북도 고창군,TSBIS
TSB318000686,동호리,35.508708,126.4974271,2025-10-31,3180686,35370,전라북도 고창군,TSBIS
TSB318000687,동호항,35.518286,126.4871041,2025-10-31,3180687,35370,전라북도 고창군,TSBIS
TSB318000688,상부마을회관,35.4952502,126.4746545,2025-10-31,3180688,35370,전라북도 고창군,TSBIS
TSB318000689,미산,35.481978,126.4819151,2025-10-31,3180689,35370,전라북도 고창군,TSBIS
TSB318000690,사반,35.479024,126.4917172,2025-10-31,3180690,35370,전라북도 고창군,TSBIS
TSB318000692,방축,35.482779,126.5004112,2025-10-31,3180692,35370,전라북도 고창군,TSBIS
TSB318000693,방축,35.482813,126.5002672,2025-10-31,3180693,35370,전라북도 고창군,TSBIS
TSB318000694,어룡,35.474742,126.4963831,2025-10-31,3180694,35370,전라북도 고창군,TSBIS
TSB318000695,어룡,35.474778,126.4964602,2025-10-31,3180695,35370,전라북도 고창군,TSBIS
TSB318000696,나산,35.476359,126.4830001,2025-10-31,3180696,35370,전라북도 고창군,TSBIS
TSB318000697,나산,35.476287,126.4830682,2025-10-31,3180697,35370,전라북도 고창군,TSBIS
TSB318000698,월봉.성산,35.468667,126.4806421,2025-10-31,3180698,35370,전라북도 고창군,TSBIS
TSB318000699,월봉.성산,35.468658,126.4807822,2025-10-31,3180699,35370,전라북도 고창군,TSBIS
TSB318000700,매남,35.465454,126.484362,2025-10-31,3180700,35370,전라북도 고창군,TSBIS
TSB318000701,매남,35.465382,126.4843411,2025-10-31,3180701,35370,전라북도 고창군,TSBIS
TSB319000670,순제,35.72078,126.7206412,2025-10-31,3190670,35380,전라북도 부안군,TSBIS
TSB319000671,순제,35.720721,126.7207531,2025-10-31,3190671,35380,전라북도 부안군,TSBIS
TSB319000673,농원,35.766729,126.7633372,2025-10-31,3190673,35380,전라북도 부안군,TSBIS
TSB319000674,신농,35.753421,126.750317,2025-10-31,3190674,35380,전라북도 부안군,TSBIS
TSB319000675,신농,35.753559,126.7503059,2025-10-31,3190675,35380,전라북도 부안군,TSBIS
TSB319000676,동전,35.763588,126.7538951,2025-10-31,3190676,35380,전라북도 부안군,TSBIS
TSB319000677,방포,35.682991,126.5360872,2025-10-31,3190677,35380,전라북도 부안군,TSBIS
TSB319000678,방포,35.683101,126.5360962,2025-10-31,3190678,35380,전라북도 부안군,TSBIS
TSB319000679,소광,35.695449,126.5731531,2025-10-31,3190679,35380,전라북도 부안군,TSBIS
TSB319000680,소광,35.69553,126.573057,2025-10-31,3190680,35380,전라북도 부안군,TSBIS
TSB319000681,신성,35.663885,126.5219708,2025-10-31,3190681,35380,전라북도 부안군,TSBIS
TSB319000682,신성,35.66401,126.5219971,2025-10-31,3190682,35380,전라북도 부안군,TSBIS
TSB319000683,마포리,35.650661,126.5059102,2025-10-31,3190683,35380,전라북도 부안군,TSBIS
TSB319000684,마포리,35.650673,126.5060441,2025-10-31,3190684,35380,전라북도 부안군,TSBIS
TSB319000685,격포,35.627481,126.4731952,2025-10-31,3190685,35380,전라북도 부안군,TSBIS
TSB319000686,격포,35.627526,126.473121,2025-10-31,3190686,35380,전라북도 부안군,TSBIS
TSB319000687,석하,35.712603,126.6494,2025-10-31,3190687,35380,전라북도 부안군,TSBIS
TSB319000688,석하,35.712711,126.6493882,2025-10-31,3190688,35380,전라북도 부안군,TSBIS
TSB319000689,금광,35.710504,126.6122491,2025-10-31,3190689,35380,전라북도 부안군,TSBIS
TSB319000690,금광,35.710396,126.6122632,2025-10-31,3190690,35380,전라북도 부안군,TSBIS
TSB319000691,대항리,35.694702,126.5532401,2025-10-31,3190691,35380,전라북도 부안군,TSBIS
TSB319000692,대항리,35.694783,126.5532271,2025-10-31,3190692,35380,전라북도 부안군,TSBIS
TSB319000693,궁항,35.620119,126.474426,2025-10-31,3190693,35380,전라북도 부안군,TSBIS
TSB319000694,궁항,35.620191,126.4745221,2025-10-31,3190694,35380,전라북도 부안군,TSBIS
TSB319000695,수락,35.592696,126.4907401,2025-10-31,3190695,35380,전라북도 부안군,TSBIS
TSB319000696,수락,35.592666,126.4906102,2025-10-31,3190696,35380,전라북도 부안군,TSBIS
TSB319000697,반월마을,35.641382,126.4773892,2025-10-31,3190697,35380,전라북도 부안군,TSBIS
TSB319000701,역귀지,35.696115,126.7429702,2025-10-31,3190701,35380,전라북도 부안군,TSBIS
TSB319000702,장재,35.761275,126.712895,2025-10-31,3190702,35380,전라북도 부안군,TSBIS
TSB319000703,마동,35.733861,126.7081402,2025-10-31,3190703,35380,전라북도 부안군,TSBIS
TSB319000707,문포,35.78697,126.746834,2025-10-31,3190707,35380,전라북도 부안군,TSBIS
TSB319000709,내소사,35.610768,126.5885212,2025-10-31,3190709,35380,전라북도 부안군,TSBIS
TSB319000710,구진,35.595621,126.618701,2025-10-31,3190710,35380,전라북도 부안군,TSBIS
TSB319000711,구진,35.595674,126.618584,2025-10-31,3190711,35380,전라북도 부안군,TSBIS
TSB319000712,신활,35.609564,126.641259,2025-10-31,3190712,35380,전라북도 부안군,TSBIS
TSB319000713,신활,35.609717,126.6413062,2025-10-31,3190713,35380,전라북도 부안군,TSBIS
TSB319000714,영전,35.611026,126.6669781,2025-10-31,3190714,35380,전라북도 부안군,TSBIS
TSB319000715,영전,35.611146,126.6670051,2025-10-31,3190715,35380,전라북도 부안군,TSBIS
TSB319000716,후촌2리,35.595477,126.674132,2025-10-31,3190716,35380,전라북도 부안군,TSBIS
TSB319000717,후촌2리,35.595495,126.6742642,2025-10-31,3190717,35380,전라북도 부안군,TSBIS
TSB319000718,후촌,35.590425,126.6744161,2025-10-31,3190718,35380,전라북도 부안군,TSBIS
TSB319000719,후촌,35.59041,126.6745471,2025-10-31,3190719,35380,전라북도 부안군,TSBIS
TSB319000720,호암마을,35.598014,126.6525742,2025-10-31,3190720,35380,전라북도 부안군,TSBIS
TSB319000721,우신,35.6184,126.6354292,2025-10-31,3190721,35380,전라북도 부안군,TSBIS
TSB319000722,우신,35.618382,126.6352981,2025-10-31,3190722,35380,전라북도 부안군,TSBIS
TSB319000723,우동,35.618639,126.638509,2025-10-31,3190723,35380,전라북도 부안군,TSBIS
TSB319000724,우동,35.618765,126.638456,2025-10-31,3190724,35380,전라북도 부안군,TSBIS
TSB319000725,남포,35.62595,126.6616591,2025-10-31,3190725,35380,전라북도 부안군,TSBIS
TSB319000726,남포,35.625919,126.6617419,2025-10-31,3190726,35380,전라북도 부안군,TSBIS
TSB319000727,새마을,35.620126,126.6591719,2025-10-31,3190727,35380,전라북도 부안군,TSBIS
TSB319000728,새마을,35.620038,126.659299,2025-10-31,3190728,35380,전라북도 부안군,TSBIS
TSB319000729,장춘동,35.615086,126.6587309,2025-10-31,3190729,35380,전라북도 부안군,TSBIS
TSB319000730,장춘동,35.615121,126.658633,2025-10-31,3190730,35380,전라북도 부안군,TSBIS
TSB319000731,신안촌.농협주유소,35.616267,126.6690982,2025-10-31,3190731,35380,전라북도 부안군,TSBIS
TSB319000732,신안촌.농협주유소,35.616285,126.6692422,2025-10-31,3190732,35380,전라북도 부안군,TSBIS
TSB319000733,진동,35.604603,126.615677,2025-10-31,3190733,35380,전라북도 부안군,TSBIS
TSB319000734,진동,35.604512,126.6156022,2025-10-31,3190734,35380,전라북도 부안군,TSBIS
TSB319000735,진서마을,35.60526,126.6128572,2025-10-31,3190735,35380,전라북도 부안군,TSBIS
TSB319000736,진서마을,35.605368,126.6128881,2025-10-31,3190736,35380,전라북도 부안군,TSBIS
TSB319000737,백포,35.604738,126.6084292,2025-10-31,3190737,35380,전라북도 부안군,TSBIS
TSB319000738,백포,35.604882,126.6087622,2025-10-31,3190738,35380,전라북도 부안군,TSBIS
TSB319000739,용동,35.601507,126.5892952,2025-10-31,3190739,35380,전라북도 부안군,TSBIS
TSB319000740,용동,35.601534,126.5889802,2025-10-31,3190740,35380,전라북도 부안군,TSBIS
TSB319000742,원신,35.5828723,126.7069648,2025-10-31,3190742,35380,전라북도 부안군,TSBIS
TSB319000743,가분,35.618252,126.707486,2025-10-31,3190743,35380,전라북도 부안군,TSBIS
TSB319000744,가분,35.61832,126.707499,2025-10-31,3190744,35380,전라북도 부안군,TSBIS
TSB319000745,하림,35.618923,126.704434,2025-10-31,3190745,35380,전라북도 부안군,TSBIS
TSB319000746,하림,35.618846,126.7044509,2025-10-31,3190746,35380,전라북도 부안군,TSBIS
TSB319000747,반평,35.618179,126.700502,2025-10-31,3190747,35380,전라북도 부안군,TSBIS
TSB319000748,반평,35.618287,126.7004599,2025-10-31,3190748,35380,전라북도 부안군,TSBIS
TSB319000749,제내,35.613756,126.6849241,2025-10-31,3190749,35380,전라북도 부안군,TSBIS
TSB319000750,제내,35.613918,126.6849022,2025-10-31,3190750,35380,전라북도 부안군,TSBIS
TSB319000751,보안면사무소,35.610516,126.6704881,2025-10-31,3190751,35380,전라북도 부안군,TSBIS
TSB319000752,보안면사무소,35.610417,126.670397,2025-10-31,3190752,35380,전라북도 부안군,TSBIS
TSB319000754,예동,35.690097,126.7259648,2025-10-31,3190754,35380,전라북도 부안군,TSBIS
TSB319000755,삼거,35.68392,126.7233142,2025-10-31,3190755,35380,전라북도 부안군,TSBIS
TSB319000756,삼거,35.683909,126.723132,2025-10-31,3190756,35380,전라북도 부안군,TSBIS
TSB319000757,예동,35.679153,126.718339,2025-10-31,3190757,35380,전라북도 부안군,TSBIS
TSB319000758,예동,35.679032,126.718137,2025-10-31,3190758,35380,전라북도 부안군,TSBIS
TSB319000759,은정,35.675251,126.7157671,2025-10-31,3190759,35380,전라북도 부안군,TSBIS
TSB319000760,은정,35.675361,126.715658,2025-10-31,3190760,35380,전라북도 부안군,TSBIS
TSB300001729,우강면사무소.보건지소,36.815607,126.7784662,2025-10-31,3001729,34390,충청남도 당진시,TSBIS
TSB300001730,성원리.노변,36.813416,126.8000392,2025-10-31,3001730,34390,충청남도 당진시,TSBIS
TSB300001731,성원리중원들,36.811251,126.81023,2025-10-31,3001731,34390,충청남도 당진시,TSBIS
TSB300001732,성원리입구,36.816912,126.8123821,2025-10-31,3001732,34390,충청남도 당진시,TSBIS
TSB300001733,성원리입구,36.81702,126.8124142,2025-10-31,3001733,34390,충청남도 당진시,TSBIS
TSB300001734,중궁원,36.794123,126.8050162,2025-10-31,3001734,34390,충청남도 당진시,TSBIS
TSB300001735,진관리회관입구,36.914804,126.6048961,2025-10-31,3001735,34390,충청남도 당진시,TSBIS
TSB300001736,온동,36.953879,126.553919,2025-10-31,3001736,34390,충청남도 당진시,TSBIS
TSB300001737,구로지,36.925902,126.566748,2025-10-31,3001737,34390,충청남도 당진시,TSBIS
TSB300001738,당진하수처리장,36.917703,126.6382771,2025-10-31,3001738,34390,충청남도 당진시,TSBIS
TSB300001739,홍인아이리스아파트,36.806202,126.7684081,2025-10-31,3001739,34390,충청남도 당진시,TSBIS
TSB300001740,희망찬주유소,36.806589,126.7139272,2025-10-31,3001740,34390,충청남도 당진시,TSBIS
TSB300001741,합덕일반산업단지D,36.818422,126.7475332,2025-10-31,3001741,34390,충청남도 당진시,TSBIS
TSB300001742,신송2리.신포,36.85356,126.7763951,2025-10-31,3001742,34390,충청남도 당진시,TSBIS
TSB300001743,봉소리잘팔골,36.839421,126.7117312,2025-10-31,3001743,34390,충청남도 당진시,TSBIS
TSB300001744,백석리토물들,36.828774,126.7038292,2025-10-31,3001744,34390,충청남도 당진시,TSBIS
TSB300001745,양유교,36.809483,126.6847931,2025-10-31,3001745,34390,충청남도 당진시,TSBIS
TSB300001746,양유교,36.809682,126.684734,2025-10-31,3001746,34390,충청남도 당진시,TSBIS
TSB300001747,문봉1리,36.798732,126.6834571,2025-10-31,3001747,34390,충청남도 당진시,TSBIS
TSB300001748,자개2리마을회관,36.788381,126.6807532,2025-10-31,3001748,34390,충청남도 당진시,TSBIS
TSB300001749,석문회복기요양병원,36.885,126.63324,2025-10-31,3001749,34390,충청남도 당진시,TSBIS
TSB300001750,종합복지타운,36.890918,126.6439399,2025-10-31,3001750,34390,충청남도 당진시,TSBIS
TSB300001751,삼웅리안거리들,36.830322,126.6359242,2025-10-31,3001751,34390,충청남도 당진시,TSBIS
TSB300001752,삼웅리안거리들,36.830277,126.6358561,2025-10-31,3001752,34390,충청남도 당진시,TSBIS
TSB300001753,원구룡입구,36.823416,126.6028222,2025-10-31,3001753,34390,충청남도 당진시,TSBIS
TSB300001754,서해안주유소,36.84675,126.6075169,2025-10-31,3001754,34390,충청남도 당진시,TSBIS
TSB300001756,동촌삼거리,36.818746,126.7952152,2025-10-31,3001756,34390,충청남도 당진시,TSBIS
TSB300001757,아랫독골,36.874512,126.569723,2025-10-31,3001757,34390,충청남도 당진시,TSBIS
TSB300001758,적서리,36.963693,126.5155531,2025-10-31,3001758,34390,충청남도 당진시,TSBIS
TSB300001759,석문국가산업단지,37.017004,126.5751659,2025-10-31,3001759,34390,충청남도 당진시,TSBIS
TSB300001760,산단5로,37.012345,126.5756101,2025-10-31,3001760,34390,충청남도 당진시,TSBIS
TSB300001761,석문국가산업단지,37.00507,126.5660629,2025-10-31,3001761,34390,충청남도 당진시,TSBIS
TSB300001763,당진제2교,36.8911399,126.6256022,2025-10-31,3001763,34390,충청남도 당진시,TSBIS
TSB300001765,석문방조제로,37.021806,126.5496991,2025-10-31,3001765,34390,충청남도 당진시,TSBIS
TSB300001766,용무치항입구,37.033654,126.5499241,2025-10-31,3001766,34390,충청남도 당진시,TSBIS
TSB300001767,적서리종점,36.95954,126.5110621,2025-10-31,3001767,34390,충청남도 당진시,TSBIS
TSB300001768,신평면사무소,36.8847902,126.7730536,2025-10-31,3001768,34390,충청남도 당진시,TSBIS
TSB300001769,무수리회관종점,36.949734,126.6695932,2025-10-31,3001769,34390,충청남도 당진시,TSBIS
TSB300001771,합덕버스터미널,36.809944,126.77553,2025-10-31,3001771,34390,충청남도 당진시,TSBIS
TSB300001773,거산리농동단지.장례식장,36.896184,126.7243081,2025-10-31,3001773,34390,충청남도 당진시,TSBIS
TSB300001774,신평정류소,36.878832,126.751955,2025-10-31,3001774,34390,충청남도 당진시,TSBIS
TSB300001775,본당리.본당초교앞,36.873447,126.7156681,2025-10-31,3001775,34390,충청남도 당진시,TSBIS
TSB300001776,조박골,36.872856,126.7332721,2025-10-31,3001776,34390,충청남도 당진시,TSBIS
TSB300001777,가교1리,36.886685,126.6998962,2025-10-31,3001777,34390,충청남도 당진시,TSBIS
TSB300001778,방계리A,36.873672,126.700938,2025-10-31,3001778,34390,충청남도 당진시,TSBIS
TSB300001780,사렛교회,36.913138,126.8091878,2025-10-31,3001780,34390,충청남도 당진시,TSBIS
TSB300001781,방축골길,36.918035,126.7495441,2025-10-31,3001781,34390,충청남도 당진시,TSBIS
TSB300001782,전대로,36.909792,126.764636,2025-10-31,3001782,34390,충청남도 당진시,TSBIS
TSB300001783,방축골길,36.918054,126.7496212,2025-10-31,3001783,34390,충청남도 당진시,TSBIS
TSB300001784,삼무로,36.944703,126.6752491,2025-10-31,3001784,34390,충청남도 당진시,TSBIS
TSB300001785,삼무로,36.944721,126.6753262,2025-10-31,3001785,34390,충청남도 당진시,TSBIS
TSB300001786,송석리,36.933198,126.663111,2025-10-31,3001786,34390,충청남도 당진시,TSBIS
TSB300001787,당산,36.942138,126.6485242,2025-10-31,3001787,34390,충청남도 당진시,TSBIS
TSB300001788,당산,36.94212,126.6484511,2025-10-31,3001788,34390,충청남도 당진시,TSBIS
TSB300001789,삼성쉐르빌APT,36.897377,126.6218971,2025-10-31,3001789,34390,충청남도 당진시,TSBIS
TSB300001792,당산리고잔저수지옆,36.946565,126.642146,2025-10-31,3001792,34390,충청남도 당진시,TSBIS
TSB300001793,송석리.양지편,36.936837,126.6618892,2025-10-31,3001793,34390,충청남도 당진시,TSBIS
TSB300001794,송석리마을회관,36.931311,126.663728,2025-10-31,3001794,34390,충청남도 당진시,TSBIS
TSB300001795,갈메골,36.876231,126.6689941,2025-10-31,3001795,34390,충청남도 당진시,TSBIS
TSB300001796,사성2리밤골고개,36.905012,126.512797,2025-10-31,3001796,34390,충청남도 당진시,TSBIS
TSB300001797,금암리,36.923085,126.6369131,2025-10-31,3001797,34390,충청남도 당진시,TSBIS
TSB300001798,국일장,36.88568,126.6304021,2025-10-31,3001798,34390,충청남도 당진시,TSBIS
TSB300001799,금곡리새마을회관,36.920403,126.738383,2025-10-31,3001799,34390,충청남도 당진시,TSBIS
TSB317000102,외이마을,35.361056,127.186371,2025-10-31,3170102,35360,전라북도 순창군,TSBIS
TSB317000105,학촌,35.362262,127.1708381,2025-10-31,3170105,35360,전라북도 순창군,TSBIS
TSB317000106,학촌,35.362447,127.1708932,2025-10-31,3170106,35360,전라북도 순창군,TSBIS
TSB317000107,내이,35.363051,127.1896711,2025-10-31,3170107,35360,전라북도 순창군,TSBIS
TSB317000108,내이,35.363021,127.1895109,2025-10-31,3170108,35360,전라북도 순창군,TSBIS
TSB317000109,건곡리승강장,35.364076,127.1648441,2025-10-31,3170109,35360,전라북도 순창군,TSBIS
TSB317000110,건곡리승강장,35.364304,127.1648311,2025-10-31,3170110,35360,전라북도 순창군,TSBIS
TSB317000111,창신리,35.365704,127.1606602,2025-10-31,3170111,35360,전라북도 순창군,TSBIS
TSB317000113,의료원,35.366057,127.143972,2025-10-31,3170113,35360,전라북도 순창군,TSBIS
TSB317000114,백야,35.366877,127.1009761,2025-10-31,3170114,35360,전라북도 순창군,TSBIS
TSB317000116,의료원,35.366225,127.1441092,2025-10-31,3170116,35360,전라북도 순창군,TSBIS
TSB317000117,백산마을,35.369466,127.1178119,2025-10-31,3170117,35360,전라북도 순창군,TSBIS
